"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"697417",20089,"10/07/2011 05:58:00 AM","079XX S DREXEL AVE","HOMICIDE","FIRST DEGREE MURDER",1183656,1852309,2011,41.7499209963758,-87.6025745061176,"(41.74992099637583, -87.60257450611762)"
"697668",20088,"10/06/2011 09:40:00 PM","055XX W NORTH AVE","HOMICIDE","FIRST DEGREE MURDER",1138898,1910041,2011,41.9092726419923,-87.7651901736558,"(41.909272641992295, -87.7651901736558)"
"698437",20087,"10/06/2011 02:24:00 AM","067XX S LANGLEY AVE","HOMICIDE","FIRST DEGREE MURDER",1182010,1860619,2011,41.7727626935286,-87.6083494584441,"(41.77276269352859, -87.60834945844412)"
"698495",20086,"10/06/2011 12:26:00 AM","066XX S WABASH AVE","HOMICIDE","FIRST DEGREE MURDER",1177796,1860769,2011,41.773270750627,-87.6237922003943,"(41.773270750627034, -87.62379220039435)"
"701612",20084,"10/02/2011 07:26:00 PM","099XX S CARPENTER ST","HOMICIDE","FIRST DEGREE MURDER",1171036,1838699,2011,41.7128580579006,-87.6492158587924,"(41.712858057900554, -87.64921585879237)"
"702179",20083,"10/02/2011 02:59:00 AM","086XX S VERNON AVE","HOMICIDE","FIRST DEGREE MURDER",1180827,1847764,2011,41.7375144645542,-87.6130804866614,"(41.7375144645542, -87.61308048666143)"
"703134",20081,"10/01/2011 04:40:00 AM","022XX N MANGO AVE","HOMICIDE","FIRST DEGREE MURDER",1137639,1914566,2011,41.921712556556,-87.7697060062186,"(41.92171255655596, -87.76970600621858)"
"705425",20080,"09/28/2011 10:07:00 PM","012XX E 94TH ST","HOMICIDE","FIRST DEGREE MURDER",1186228,1842952,2011,41.7241840753497,-87.5934444828032,"(41.7241840753497, -87.59344448280318)"
"707604",20078,"09/26/2011 04:12:00 PM","004XX E 417","HOMICIDE","FIRST DEGREE MURDER",1180147,1865283,2011,41.7856040598197,-87.6150358442493,"(41.785604059819725, -87.61503584424935)"
"707768",20077,"09/26/2011 12:45:00 PM","046XX S LANGLEY AVE","HOMICIDE","FIRST DEGREE MURDER",1181754,1874382,2011,41.8105355021113,-87.6088627272591,"(41.81053550211134, -87.60886272725914)"
"708119",20079,"09/26/2011 02:05:00 AM","007XX N 732","HOMICIDE","FIRST DEGREE MURDER",1150213,1904762,2011,41.8945733554657,-87.72376131401,"(41.894573355465674, -87.72376131400996)"
"710905",20075,"09/23/2011 06:07:00 AM","051XX W BLOOMINGDALE AVE","HOMICIDE","FIRST DEGREE MURDER",1141810,1911522,2011,41.9132832430085,-87.7544559216471,"(41.91328324300852, -87.75445592164711)"
"711114",20074,"09/22/2011 10:32:00 PM","071XX S YATES BLVD","HOMICIDE","FIRST DEGREE MURDER",1193492,1857905,2011,41.7650419661385,-87.566348948597,"(41.76504196613851, -87.56634894859698)"
"711865",20073,"09/22/2011 10:21:00 AM","001XX N 109","HOMICIDE","FIRST DEGREE MURDER",1147080,1900271,2011,41.8823100521923,-87.7353829595776,"(41.88231005219227, -87.73538295957758)"
"714406",20072,"09/19/2011 05:49:00 PM","060XX S PRAIRIE AVE","HOMICIDE","FIRST DEGREE MURDER",1179029,1865223,2011,41.7854649706236,-87.6191367454246,"(41.78546497062364, -87.61913674542457)"
"714499",20071,"09/19/2011 04:08:00 PM","059XX S WINCHESTER AVE","HOMICIDE","FIRST DEGREE MURDER",1164338,1865100,2011,41.7854496796407,-87.6730041413406,"(41.785449679640706, -87.67300414134063)"
