"","ID","Date","Block","Primary.Type","Description","X.Coordinate","Y.Coordinate","Year","Latitude","Longitude","Location"
"1444548",7142338,"09/19/2009 06:00:00 PM","029XX W WARREN BLVD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1156913,1900175,2009,41.8818529402249,-87.6992785294751,"(41.88185294022488, -87.69927852947505)"
"1444599",7141731,"09/19/2009 05:00:00 PM","035XX N HARLEM AVE","SEX OFFENSE","SEXUAL EXPLOITATION OF A CHILD",1127403,1922852,2009,41.9446288271896,-87.8071297051441,"(41.94462882718959, -87.80712970514413)"
"1444619",7137070,"09/19/2009 04:31:00 PM","023XX W SUNNYSIDE AVE","SEX OFFENSE","PUBLIC INDECENCY",1159708,1929779,2009,41.9630313074548,-87.688197509411,"(41.96303130745482, -87.68819750941098)"
"1444955",7144766,"09/19/2009 09:40:00 AM","0000X E WACKER DR","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1176633,1902340,2009,41.8873711924276,-87.6268021369272,"(41.88737119242762, -87.62680213692721)"
"1445354",7141658,"09/18/2009 11:00:00 PM","023XX W 110TH PL","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1162474,1831416,2009,41.6930546514393,-87.6807749151323,"(41.69305465143929, -87.68077491513232)"
"1445948",7256762,"09/18/2009 02:00:00 PM","049XX S PAULINA ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1165892,1871664,2009,41.8034291990961,-87.6671199454158,"(41.803429199096094, -87.66711994541576)"
"1445953",7163129,"09/18/2009 02:00:00 PM","053XX W WASHINGTON BLVD","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1140778,1900274,2009,41.8824364449267,-87.7585241775784,"(41.882436444926746, -87.75852417757841)"
"1446492",7164519,"09/18/2009 12:01:00 AM","042XX W HADDON AVE","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1147917,1907369,2009,41.9017716920316,-87.7321268346258,"(41.90177169203155, -87.73212683462579)"
"1446759",7133445,"09/17/2009 08:05:00 PM","080XX S WASHTENAW AVE","SEX OFFENSE","ATT CRIM SEXUAL ABUSE",1159729,1851413,2009,41.7479864315965,-87.6902781159222,"(41.7479864315965, -87.69027811592223)"
"1446870",7133627,"09/17/2009 06:30:00 PM","040XX W 26TH ST","SEX OFFENSE","CRIMINAL SEXUAL ABUSE",1149850,1886376,2009,41.8441271049766,-87.7255726113733,"(41.84412710497662, -87.72557261137325)"
